user_id,is_gone
4,0.04611652277078712
6,0.04460660376529822
10,0.04999225610766175
12,0.19732838789254484
13,0.8697948797103194
15,0.6564393535083872
19,0.044604380712073344
21,0.6409781875171281
23,0.045911638592816786
35,0.44321018231613385
40,0.04611652277078712
45,0.38913748667641357
55,0.3437106391755098
58,0.6901018423565514
62,0.14521442198966597
72,0.04460660376529822
74,0.3620579725977037
81,0.20377892333247527
84,0.049953933495136146
92,0.04135696832483103
93,0.05742421170824388
98,0.037952319684176374
102,0.8912177714996478
105,0.157159921090913
107,0.045729558772995234
112,0.33379626868541146
113,0.3223716470844905
119,0.6141508742342515
124,0.5121503648847241
140,0.6600516173402855
141,0.1368646763272024
143,0.04460660376529822
150,0.30817821155741815
159,0.04016675421417762
162,0.38721870456211255
164,0.2788022651436323
165,0.04611652277078712
167,0.10848691152515778
174,0.04611652277078712
177,0.5233714820495728
180,0.04016675421417762
185,0.040004693743985964
186,0.7564988210086709
195,0.459475926076353
198,0.7186831749990862
200,0.708225727855992
204,0.6533826926813384
205,0.05135739938154436
207,0.35912086638093316
208,0.9344552247550101
212,0.3213796421348687
213,0.05945363064444483
217,0.04611652277078712
218,0.04846474414581367
234,0.04611652277078712
235,0.26313817484389906
236,0.051474443151634394
237,0.04611652277078712
242,0.2735070648759411
248,0.6432577039067435
253,0.6232953506653499
260,0.5525252397807904
261,0.47893384193854743
269,0.04016675421417762
271,0.5150198691573832
273,0.04016675421417762
276,0.03801047791225428
283,0.0418626397208992
289,0.040004693743985964
298,0.28128644997474767
303,0.43537033824876725
306,0.04833971473868159
308,0.07016144384665422
317,0.05135739938154436
318,0.03561208394619187
319,0.04611652277078712
320,0.04611652277078712
324,0.24286385103882874
328,0.30047307843276005
331,0.18495681811063747
335,0.30495677033699453
341,0.5905903466032645
346,0.04016675421417762
348,0.04611652277078712
349,0.04130297482311156
351,0.04611652277078712
355,0.1471109676953387
363,0.43531559096432915
366,0.04016675421417762
367,0.16584895378825318
373,0.455304723636147
375,0.05903607670069416
382,0.05090312051531397
388,0.04016675421417762
389,0.04611652277078712
391,0.891155229274417
400,0.04186358399610599
406,0.04611652277078712
409,0.8416232634212055
411,0.3340962361861319
414,0.09915637004131726
417,0.1695993893811092
419,0.04460660376529822
421,0.08548043861771865
423,0.04730215524384068
424,0.24021882286178275
425,0.040004693743985964
430,0.7328876870401808
448,0.05192069593089526
460,0.34406465470480846
462,0.05640565316525284
465,0.36578554612658065
467,0.6367878523846147
474,0.47944637499218345
476,0.04781335255271549
483,0.04016675421417762
485,0.03815720386214671
486,0.547940727119256
487,0.05742421170824388
498,0.36752412722425115
503,0.037952319684176374
504,0.04611652277078712
511,0.04135696832483103
516,0.04016675421417762
522,0.08508609481525052
530,0.8084025214991364
534,0.0698200558597672
543,0.04611652277078712
554,0.04016675421417762
557,0.2065008542275367
561,0.511973922176923
565,0.5852086199100569
567,0.2786089015290498
570,0.2136519067717651
574,0.29120552208498823
575,0.08009028957272375
578,0.4648135025784987
579,0.0867606453930155
583,0.04460660376529822
586,0.6535397522103059
593,0.352151377309403
599,0.29158019063707363
601,0.8588863984311663
602,0.2839977379026479
611,0.04611652277078712
613,0.2949485561169637
615,0.05016718527089095
628,0.06904341190485357
642,0.0335855354326304
650,0.04016675421417762
659,0.37172784113149826
664,0.7842156358385115
672,0.3007437838999879
680,0.04238994618207209
683,0.3586260972617238
693,0.18560614891401683
696,0.037952319684176374
700,0.051474443151634394
704,0.13622578468667043
723,0.2329030857251563
725,0.13156290760693368
726,0.04016675421417762
731,0.04135696832483103
733,0.04103792280786644
736,0.04016675421417762
739,0.13506301617891045
741,0.04016675421417762
744,0.45690800896308814
745,0.05135739938154436
747,0.3827536726565662
754,0.5187875965598158
757,0.04611652277078712
760,0.04351512424299399
765,0.8564363447248701
770,0.44606753828362167
779,0.04016675421417762
800,0.052788896152821556
801,0.05135739938154436
804,0.451482623224066
805,0.04611652277078712
810,0.040004693743985964
820,0.051474443151634394
829,0.04460660376529822
832,0.04460660376529822
837,0.2076262209511432
845,0.051474443151634394
848,0.04238994618207209
850,0.051474443151634394
864,0.04016675421417762
874,0.037952319684176374
880,0.19186291145647755
886,0.6720804505977627
897,0.04611652277078712
898,0.30346343315777347
901,0.6927914717097415
904,0.8907614305720521
907,0.0606839644365355
918,0.03561208394619187
920,0.35741928679332163
926,0.09271041394962501
933,0.04016675421417762
936,0.03172506490169579
937,0.04016675421417762
952,0.051474443151634394
953,0.24736997874171865
960,0.3232720828067126
970,0.34592689977677954
971,0.045729558772995234
972,0.3732488405875176
973,0.08010517844136748
980,0.28572952633526294
988,0.1968121091478764
999,0.045252898116461424
1003,0.2687246352086485
1010,0.03561208394619187
1023,0.04016675421417762
1041,0.2261169648954608
1044,0.4042307115282927
1049,0.7540067551632582
1054,0.4190064849104767
1055,0.05710314337921965
1059,0.04460660376529822
1061,0.4871587871658404
1068,0.04016675421417762
1071,0.03561208394619187
1083,0.1002677012064529
1087,0.3898588993319329
1092,0.3447802858070103
1099,0.04611652277078712
1100,0.3573852880025021
1102,0.04611652277078712
1115,0.0377759603322874
1131,0.0867606453930155
1132,0.04706021608431708
1134,0.4472752795156488
1135,0.03561208394619187
1137,0.29779787113332434
1138,0.04016675421417762
1145,0.18987603612951198
1149,0.4245469274096822
1152,0.04611652277078712
1153,0.3417124045944091
1154,0.41895952050828034
1156,0.5276417083349366
1157,0.039303129559851914
1164,0.7024436893859608
1171,0.5403506565407241
1175,0.04460660376529822
1182,0.04611652277078712
1187,0.3506539572519256
1192,0.12364860396266923
1195,0.05710314337921965
1197,0.0470938459318441
1202,0.04611652277078712
1211,0.22598815907171285
1212,0.037952319684176374
1214,0.04238994618207209
1219,0.047306736881440534
1232,0.06773097401273975
1238,0.05441451270242317
1242,0.04611652277078712
1245,0.3220796201886245
1246,0.5942156899295952
1253,0.04135696832483103
1263,0.051163626349850826
1269,0.05137722300156447
1273,0.05403886581653654
1274,0.39165573382035956
1275,0.04117488850500948
1276,0.06155973387809934
1279,0.06773097401273975
1280,0.04611652277078712
1285,0.04016675421417762
1288,0.04016675421417762
1302,0.33954022383518173
1307,0.042207866362250546
1308,0.055912069649530105
1309,0.040004693743985964
1313,0.3698796863494831
1314,0.20070937372029773
1322,0.05186140714942629
1325,0.04611652277078712
1332,0.040004693743985964
1334,0.1263653885787142
1339,0.041561852502801366
1340,0.0335855354326304
1341,0.2386775903883744
1347,0.42184387508098076
1349,0.09056538339664298
1354,0.3430066905881349
1356,0.3259501131018515
1357,0.03220743530553721
1358,0.25364166438757973
1359,0.8449236091570899
1365,0.3745474536918806
1367,0.23071225458811406
1369,0.04186358399610599
