user_id,is_gone
4,0.01153088949755377
6,0.01153088949755377
10,0.01153088949755377
12,0.19304380361115986
13,0.8709331919538719
15,0.4582078384609346
19,0.01153088949755377
21,0.5819023484314367
23,0.01153088949755377
35,0.37389050886635816
40,0.01153088949755377
45,0.3858249557113254
55,0.3337026438002062
58,0.7038230852745564
62,0.22276347436695018
72,0.01153088949755377
74,0.38596134870163995
81,0.18087026417900123
84,0.01153088949755377
92,0.01153088949755377
93,0.01153088949755377
98,0.01153088949755377
102,0.928018794863015
105,0.14188565762296715
107,0.01153088949755377
112,0.31086800024053235
113,0.3166431896942895
119,0.6133705643302672
124,0.4447520694909328
140,0.6401851344767051
141,0.19367687871127567
143,0.01153088949755377
150,0.2327262768275736
159,0.01153088949755377
162,0.3376343694605338
164,0.23487939250147238
165,0.01153088949755377
167,0.15320831058089993
174,0.01153088949755377
177,0.5549133614301078
180,0.01153088949755377
185,0.01153088949755377
186,0.8190045786970083
195,0.4708306711292461
198,0.7081709816214993
200,0.6077604706841637
204,0.7066268443090125
205,0.01153088949755377
207,0.4308337878370452
208,0.9536581555271384
212,0.3538590652838281
213,0.01153088949755377
217,0.01153088949755377
218,0.01153088949755377
234,0.01153088949755377
235,0.3089763402669103
236,0.01153088949755377
237,0.01153088949755377
242,0.21177265094023418
248,0.6081078561088862
253,0.6645869354667248
260,0.46984734285333907
261,0.4896725095738111
269,0.01153088949755377
271,0.47974020369596737
273,0.01153088949755377
276,0.01153088949755377
283,0.01153088949755377
289,0.01153088949755377
298,0.3421785599296633
303,0.3871839232942849
306,0.01153088949755377
308,0.01153088949755377
317,0.01153088949755377
318,0.01153088949755377
319,0.01153088949755377
320,0.01153088949755377
324,0.3315137694064349
328,0.292823117938911
331,0.23842041621663046
335,0.25215864761003787
341,0.6741370361670392
346,0.01153088949755377
348,0.01153088949755377
349,0.026077630947739357
351,0.01153088949755377
355,0.10922117243241884
363,0.36389005769802046
366,0.01153088949755377
367,0.14599125442299324
373,0.37782302550154123
375,0.01565565060601053
382,0.01153088949755377
388,0.01153088949755377
389,0.01153088949755377
391,0.8605625832697109
400,0.01153088949755377
406,0.01153088949755377
409,0.7951058443901985
411,0.3148147547578668
414,0.03283884805402719
417,0.22603035809501104
419,0.01153088949755377
421,0.01153088949755377
423,0.01153088949755377
424,0.20801942696133835
425,0.01153088949755377
430,0.7691582819362853
448,0.04368118556157497
460,0.3037329155396301
462,0.03066138435697675
465,0.29779423850056147
467,0.6754556895898949
474,0.508405350945598
476,0.01153088949755377
483,0.01153088949755377
485,0.01153088949755377
486,0.5212294465824882
487,0.01153088949755377
498,0.42041626075786953
503,0.01153088949755377
504,0.01153088949755377
511,0.01153088949755377
516,0.01153088949755377
522,0.049283974341179
530,0.7536178815740797
534,0.01153088949755377
543,0.01153088949755377
554,0.01153088949755377
557,0.2569825966391099
561,0.45479011106455536
565,0.5658546865733244
567,0.3140072549454128
570,0.275021510409038
574,0.3757989848481648
575,0.0321952804872053
578,0.46538236804985195
579,0.01153088949755377
583,0.01153088949755377
586,0.5849676307194157
593,0.3340339740558405
599,0.25114234459758733
601,0.8630517025270338
602,0.2880954002252442
611,0.01153088949755377
613,0.17441659966022352
615,0.01153088949755377
628,0.03275977395308734
642,0.01153088949755377
650,0.01153088949755377
659,0.33163290747131235
664,0.782113126736198
672,0.3707453968177199
680,0.01153088949755377
683,0.25824260268679883
693,0.2073055151013722
696,0.01153088949755377
700,0.01153088949755377
704,0.1839834665406581
723,0.17465077458806583
725,0.1946859021103637
726,0.01153088949755377
731,0.01153088949755377
733,0.01153088949755377
736,0.01153088949755377
739,0.22264090770722755
741,0.01153088949755377
744,0.3517476545202711
745,0.01153088949755377
747,0.34232300364792756
754,0.4731698725860847
757,0.01153088949755377
760,0.01153088949755377
765,0.8478323947429385
770,0.46054023888032475
779,0.01153088949755377
800,0.01153088949755377
801,0.01153088949755377
804,0.35933056596849333
805,0.01153088949755377
810,0.01153088949755377
820,0.01153088949755377
829,0.01153088949755377
832,0.01153088949755377
837,0.15775363589531588
845,0.01153088949755377
848,0.01153088949755377
850,0.01153088949755377
864,0.01153088949755377
874,0.01153088949755377
880,0.18598531106664676
886,0.5934076502339876
897,0.01153088949755377
898,0.2525822686460058
901,0.6860402409670121
904,0.852477827452084
907,0.01153088949755377
918,0.01153088949755377
920,0.3072104251366249
926,0.01153088949755377
933,0.01153088949755377
936,0.025269016704277128
937,0.01153088949755377
952,0.01153088949755377
953,0.22373737048773315
960,0.2946044549910278
970,0.33728178683413307
971,0.01153088949755377
972,0.2823904766485472
973,0.01153088949755377
980,0.3129648034521714
988,0.12486405918943008
999,0.01153088949755377
1003,0.2821798149421225
1010,0.01153088949755377
1023,0.01153088949755377
1041,0.23000832553834705
1044,0.36718756456259266
1049,0.6627588423882442
1054,0.3747440797845269
1055,0.01153088949755377
1059,0.01153088949755377
1061,0.5940220055271158
1068,0.01153088949755377
1071,0.01153088949755377
1083,0.03240735004284912
1087,0.40503658339293447
1092,0.3198616805158577
1099,0.01153088949755377
1100,0.29501537570858505
1102,0.01153088949755377
1115,0.040229398957069805
1131,0.01153088949755377
1132,0.023792320753615072
1134,0.4032612644659422
1135,0.01153088949755377
1137,0.2967758126793667
1138,0.01153088949755377
1145,0.15450100447445844
1149,0.47185662024513986
1152,0.01153088949755377
1153,0.34430094232586705
1154,0.2834889442028292
1156,0.6424197890013609
1157,0.01153088949755377
1164,0.6714329564292031
1171,0.4523985886954646
1175,0.01153088949755377
1182,0.01153088949755377
1187,0.3955879272423555
1192,0.017572396703362154
1195,0.01153088949755377
1197,0.01153088949755377
1202,0.01153088949755377
1211,0.2666083352552965
1212,0.01153088949755377
1214,0.01153088949755377
1219,0.01153088949755377
1232,0.01153088949755377
1238,0.01153088949755377
1242,0.01153088949755377
1245,0.2535749388331784
1246,0.5810801765426588
1253,0.01153088949755377
1263,0.01153088949755377
1269,0.01153088949755377
1273,0.01153088949755377
1274,0.3203281859690228
1275,0.01153088949755377
1276,0.01153088949755377
1279,0.01153088949755377
1280,0.01153088949755377
1285,0.01153088949755377
1288,0.01153088949755377
1302,0.23146322007609993
1307,0.01153088949755377
1308,0.01153088949755377
1309,0.01153088949755377
1313,0.25905411590534794
1314,0.18556049463617388
1322,0.01153088949755377
1325,0.01153088949755377
1332,0.01153088949755377
1334,0.024309623870780762
1339,0.01153088949755377
1340,0.01153088949755377
1341,0.1838255384629669
1347,0.34653644031325775
1349,0.03074755970366504
1354,0.32337480220575543
1356,0.3529597464390597
1357,0.013816199691678055
1358,0.2575220571151393
1359,0.9233383375985571
1365,0.3618141083500136
1367,0.14720556116528344
1369,0.01153088949755377
1374,0.01153088949755377
1375,0.26412228416328815
1379,0.01153088949755377
1384,0.04278623525902205
1385,0.01153088949755377
1387,0.01153088949755377
1392,0.34958455330847676
1399,0.01153088949755377
1403,0.01153088949755377
1407,0.01153088949755377
1412,0.24223029122762438
1413,0.18615824116060392
1414,0.01153088949755377
1420,0.15084398862170478
1426,0.8259452040822127
1432,0.01153088949755377
1436,0.01153088949755377
1437,0.01153088949755377
1438,0.4991907440944474
1441,0.8945302718033639
1442,0.2449597707149845
1452,0.01153088949755377
1455,0.01153088949755377
1457,0.4210097432487179
1458,0.40738241153332516
1459,0.6205290370427756
1460,0.1529013114333514
1464,0.27420195552445636
1465,0.01153088949755377
1469,0.01153088949755377
1472,0.572602273676743
1485,0.01153088949755377
1488,0.6351832907573646
1489,0.01153088949755377
1494,0.01153088949755377
1501,0.01153088949755377
1506,0.01153088949755377
1510,0.23528672353826008
1520,0.46394362861057276
1522,0.01153088949755377
1523,0.03179093990255226
1524,0.01153088949755377
1525,0.01153088949755377
1540,0.01153088949755377
1541,0.213199603076213
1543,0.40931903880406845
1550,0.37414424046048905
1551,0.15305654264669022
1554,0.33524675911388513
1556,0.2858130653910036
1563,0.2729288669798762
1564,0.01153088949755377
1566,0.01153088949755377
1571,0.42610797768229425
1580,0.33483792439806304
1584,0.4543997931636688
1587,0.01153088949755377
1592,0.01153088949755377
1597,0.15747175205420547
1608,0.01153088949755377
1610,0.01153088949755377
1611,0.40979407097900333
1619,0.26175338196458203
1620,0.2450593889562622
1623,0.14636235817357934
1630,0.312251225100043
1636,0.0419113329386917
1640,0.3923466378516933
1641,0.037408444818556916
1646,0.01153088949755377
1650,0.01153088949755377
1658,0.01153088949755377
1667,0.01153088949755377
1674,0.2828111438365875
1689,0.01153088949755377
1690,0.17072685579343388
1693,0.6855306380761221
1704,0.2372244654127145
1706,0.01153088949755377
1713,0.01153088949755377
1716,0.01153088949755377
1717,0.03568848183503039
1719,0.10177125858009886
1720,0.2004159623048504
1725,0.29915403866387175
1728,0.01153088949755377
1731,0.19187940263530404
1739,0.015560940555175944
1745,0.01153088949755377
1747,0.21908760866449323
1748,0.6800217137383973
1751,0.4529934801907991
1754,0.01153088949755377
1763,0.01153088949755377
1764,0.01153088949755377
1767,0.7740856932595017
1771,0.01153088949755377
1775,0.01153088949755377
1777,0.01153088949755377
1779,0.01153088949755377
1782,0.709948220044824
1783,0.01153088949755377
1785,0.16250122583394114
1786,0.20412191069639415
1797,0.15660224860322366
1800,0.11956017187114633
1803,0.30035620217857273
1821,0.27848082236117894
1822,0.6476523728157048
1830,0.01153088949755377
1831,0.03370135460527144
1832,0.21432481197273665
1835,0.40132250250619933
1837,0.01153088949755377
1840,0.6735313659461754
1849,0.3277072810423962
1855,0.01153088949755377
1858,0.01153088949755377
1872,0.01153088949755377
1873,0.4427547975842419
1882,0.7026770329697188
1883,0.01153088949755377
1887,0.5016072879992428
1891,0.01153088949755377
1893,0.3974262567394566
1918,0.3902544377776216
1923,0.01153088949755377
1939,0.01153088949755377
1947,0.01153088949755377
1953,0.49799479503111377
1954,0.01153088949755377
1956,0.5474944784167586
1958,0.06211966794157088
1960,0.40318685224967493
1961,0.3181691947571847
1962,0.7688166096840142
1967,0.234620109214522
1968,0.01153088949755377
1974,0.01153088949755377
1981,0.01153088949755377
1985,0.01153088949755377
1988,0.29864583813105494
1993,0.01153088949755377
1998,0.01153088949755377
2000,0.02821097288206273
2012,0.01153088949755377
2016,0.26382800109267246
2018,0.33200306897508447
2019,0.1890222740458965
2026,0.4334146095155976
2033,0.01153088949755377
2034,0.34825371592876586
2036,0.01391717264517405
2041,0.01153088949755377
2042,0.20829625846607616
2044,0.25745566434785994
2052,0.03670062356104916
2060,0.01153088949755377
2061,0.01153088949755377
2062,0.023487079347906833
2063,0.01153088949755377
2064,0.01153088949755377
2066,0.01153088949755377
2068,0.01153088949755377
2069,0.20427621882586075
2070,0.01153088949755377
2073,0.01153088949755377
2077,0.01153088949755377
2079,0.22313730346368155
2089,0.01153088949755377
2091,0.01153088949755377
2095,0.01153088949755377
2097,0.01153088949755377
2100,0.01153088949755377
2101,0.3419751009659008
2107,0.3501526750271675
2109,0.16870698100451278
2111,0.2712503145615964
2114,0.01153088949755377
2117,0.3835124636367493
2120,0.24585683319560328
2126,0.01153088949755377
2128,0.01153088949755377
2146,0.01153088949755377
2149,0.6794960307832651
2158,0.01153088949755377
2160,0.01153088949755377
2172,0.29382743864941985
2174,0.1227791140734862
2180,0.8163223439326838
2187,0.01153088949755377
2196,0.01153088949755377
2199,0.01153088949755377
2201,0.38883331691013184
2202,0.01153088949755377
2203,0.35372990249890746
2208,0.01153088949755377
2220,0.3323042611936441
2224,0.01790131794380198
2231,0.26629353452536547
2235,0.01153088949755377
2244,0.01153088949755377
2256,0.01153088949755377
2270,0.584909501506403
2275,0.01153088949755377
2288,0.01153088949755377
2299,0.23233392123699456
2305,0.7427998303203662
2306,0.41695075143327726
2309,0.01153088949755377
2313,0.023792320753615072
2316,0.2483246154202649
2317,0.06229349678646151
2326,0.025702257071725486
2338,0.01153088949755377
